Row Index,Average
1,0.00029614443874800004
2,0.00029614443874800004
3,0.00029614443874800004
4,0.00029614443874800004
5,0.00029614443874800004
6,0.00029614443874800004
7,0.00029614443874800004
8,0.00029614443874800004
9,0.00029614443874800004
10,0.15022408880149168
11,0.15021809929075497
12,0.15021809929075497
13,0.15021809929075497
14,0.15021809929075497
15,0.15029061226991428
16,0.15032991064529094
17,0.15032991064529094
18,0.15032991064529094
19,0.15032991064529094
20,0.15032991064529094
21,0.15032991064529094
22,0.15032991064529094
23,0.15032991064529094
24,0.15032991064529094
25,0.1503930539767295
26,0.15039723582036055
27,0.15039723582036055
28,0.15039723582036055
29,0.15039723582036055
30,0.1503271091425478
31,0.15026209585072223
32,0.15026209585072223
33,0.15026209585072223
34,0.15026209585072223
35,0.15026209585072223
36,0.15026209585072223
37,0.15026209585072223
38,0.15026209585072223
39,0.15026209585072223
40,0.3001554269272287
41,0.3188027259433617
42,0.3188027259433617
43,0.3188027259433617
44,0.3188027259433617
45,0.33214785671215796
46,0.3447779467432608
47,0.3447779467432608
48,0.3447779467432608
49,0.3447779467432608
50,0.3447779467432608
51,0.3447779467432608
52,0.3447779467432608
53,0.3447779467432608
54,0.3447779467432608
55,0.3447779467432608
56,0.6260590603174603
57,0.6260590603174603
58,0.6260590603174603
59,0.6260590603174603
60,0.7626717587301587
61,1.05
62,1.05
63,1.05
64,1.05
65,1.05
66,1.05
67,1.05
68,1.05
69,1.05
70,1.192857142857143
71,1.192857142857143
72,1.192857142857143
73,1.192857142857143
74,1.192857142857143
75,1.192857142857143
76,1.192857142857143
77,1.192857142857143
78,1.192857142857143
79,1.192857142857143
80,1.192857142857143
81,1.192857142857143
82,1.192857142857143
83,1.192857142857143
84,1.192857142857143
85,1.1928571428571428
86,1.1928571428571428
87,1.1928571428571428
88,1.1928571428571428
89,1.1928571428571428
90,1.1928571428571428
91,1.1928571428571428
92,1.1928571428571428
93,1.1928571428571428
94,1.1928571428571428
95,1.1928571428571428
96,1.1928571428571428
97,1.1928571428571428
98,1.1928571428571428
99,1.1928571428571428
100,1.3198412698412698
101,1.4159951159951158
102,1.4159951159951158
103,1.4159951159951158
104,1.4159951159951158
105,1.558852258852259
106,1.7363414363414367
107,1.7363414363414367
108,1.7363414363414367
109,1.7363414363414367
110,1.7363414363414367
111,1.7363414363414367
112,1.7363414363414367
113,1.7363414363414367
114,1.7363414363414367
115,1.7522144522144525
116,1.941774891774892
117,1.941774891774892
118,1.941774891774892
119,1.941774891774892
120,1.941774891774892
121,2.0500000000000003
122,2.0500000000000003
123,2.0500000000000003
124,2.0500000000000003
125,2.0500000000000003
126,2.0500000000000003
127,2.0500000000000003
128,2.0500000000000003
129,2.0500000000000003
130,2.1622448979591837
131,2.1622448979591837
132,2.1622448979591837
133,2.1622448979591837
134,2.1622448979591837
135,2.1622448979591837
136,2.1622448979591837
137,2.1622448979591837
138,2.1622448979591837
139,2.1622448979591837
140,2.1622448979591837
141,2.1622448979591837
142,2.1622448979591837
143,2.1622448979591837
144,2.1622448979591837
145,2.1928571428571435
146,2.1928571428571435
147,2.1928571428571435
148,2.1928571428571435
149,2.1928571428571435
150,2.1928571428571435
151,2.1928571428571435
152,2.1928571428571435
153,2.1928571428571435
154,2.1928571428571435
155,2.1928571428571435
156,2.1928571428571435
157,2.1928571428571435
158,2.1928571428571435
159,2.1928571428571435
160,2.324725274725275
161,2.4502664002664005
162,2.4502664002664005
163,2.4502664002664005
164,2.4502664002664005
165,2.4502664002664005
166,2.542103134960278
167,2.542103134960278
168,2.542103134960278
169,2.542103134960278
170,2.542103134960278
171,2.542103134960278
172,2.542103134960278
173,2.542103134960278
174,2.542103134960278
175,2.553092145949289
176,2.713265306122449
177,2.713265306122449
178,2.713265306122449
179,2.713265306122449
180,2.8561224489795918
181,3.0500000000000003
182,3.0500000000000003
183,3.0500000000000003
184,3.0500000000000003
185,3.0500000000000003
186,3.0500000000000003
187,3.0500000000000003
188,3.0500000000000003
189,3.0500000000000003
190,3.0500000000000003
191,3.0500000000000003
192,3.0500000000000003
193,3.0500000000000003
194,3.0500000000000003
195,3.0500000000000003
196,3.0500000000000007
197,3.0500000000000007
198,3.0500000000000007
199,3.0500000000000007
200,3.0500000000000007
201,3.0500000000000007
202,3.0500000000000007
203,3.0500000000000007
204,3.0500000000000007
205,3.0500000000000007
206,3.0500000000000007
207,3.0500000000000007
208,3.0500000000000007
209,3.0500000000000007
210,3.0500000000000003
211,3.05
212,3.05
213,3.05
214,3.05
215,3.05
216,3.05
217,3.05
218,3.0499999999999994
219,3.0499999999999994
220,3.0499999999999994
221,3.0499999999999994
222,3.0499999999999994
223,3.0499999999999994
224,3.0499999999999994
225,3.0499999999999994
226,3.0499999999999994
227,3.0499999999999994
228,3.0499999999999994
229,3.0499999999999994
230,3.0499999999999994
231,3.0499999999999994
232,3.0499999999999994
233,3.0499999999999994
234,3.0499999999999994
235,3.0499999999999994
236,3.0499999999999994
237,3.0499999999999994
238,3.0499999999999994
239,3.0499999999999994
240,3.0499999999999994
241,3.0499999999999994
242,3.0499999999999994
243,3.0499999999999994
244,3.0499999999999994
245,3.0499999999999994
246,3.0499999999999994
247,3.0499999999999994
248,3.0499999999999994
249,3.0499999999999994
