Row Index,Average
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,0.9955357142857143
26,0.9955357142857143
27,0.9955357142857143
28,0.9906096059113301
29,0.9906096059113301
30,0.9906096059113301
31,0.9906096059113301
32,0.9906096059113301
33,0.9906096059113301
34,0.9906096059113301
35,0.9906096059113301
36,0.9906096059113301
37,0.9906096059113301
38,0.9906096059113301
39,0.9906096059113301
40,0.9692802408319651
41,0.9692802408319651
42,0.9692802408319651
43,0.9623015873015872
44,0.9418934240362812
45,0.9418934240362812
46,0.9418934240362812
47,0.9418934240362812
48,0.9418934240362812
49,0.9418934240362812
50,0.9418934240362812
51,0.9418934240362812
52,0.9418934240362812
53,0.9418934240362812
54,0.9418934240362812
55,0.95578231292517
56,0.95578231292517
57,0.95578231292517
58,0.9508803521408564
59,0.942717086834734
60,0.942717086834734
61,0.942717086834734
62,0.942717086834734
63,0.942717086834734
64,0.942717086834734
65,0.942717086834734
66,0.942717086834734
67,0.942717086834734
68,0.942717086834734
69,0.942717086834734
70,0.9149393090569562
71,0.9149393090569562
72,0.8435107376283847
73,0.8399092970521542
74,0.832766439909297
75,0.832766439909297
76,0.832766439909297
77,0.832766439909297
78,0.832766439909297
79,0.832766439909297
80,0.832766439909297
81,0.832766439909297
82,0.832766439909297
83,0.832766439909297
84,0.832766439909297
85,0.80578231292517
86,0.80578231292517
87,0.8593537414965986
88,0.8593537414965986
89,0.8236394557823129
90,0.8236394557823129
91,0.8236394557823129
92,0.8236394557823129
93,0.8236394557823129
94,0.8236394557823129
95,0.8236394557823129
96,0.8236394557823129
97,0.8236394557823129
98,0.7942460317460317
99,0.7942460317460317
100,0.775
101,0.775
102,0.7333333333333333
103,0.7333333333333333
104,0.7333333333333333
105,0.7333333333333333
106,0.7333333333333333
107,0.7333333333333333
108,0.7333333333333333
109,0.7333333333333333
110,0.6666666666666666
111,0.6666666666666666
112,0.6666666666666666
113,0.6031746031746031
114,0.6547619047619047
115,0.6547619047619047
116,0.6547619047619047
117,0.6547619047619047
118,0.6547619047619047
119,0.6547619047619047
120,0.6547619047619047
121,0.6547619047619047
122,0.6547619047619047
123,0.6547619047619047
124,0.6547619047619047
125,0.6666666666666666
126,0.6666666666666666
