Row Index,Average
1,10.046955555555556
2,10.49219365079365
3,10.937431746031747
4,11.382669841269841
5,11.827907936507938
6,12.273146031746032
7,12.718384126984128
8,13.163622222222221
9,13.608860317460318
10,14.054098412698412
11,14.499336507936508
12,14.944574603174605
13,15.3898126984127
14,16.38949619047619
15,16.852908888888887
16,17.39448571428571
17,17.860438095238095
18,18.32639047619048
19,18.792342857142852
20,19.258295238095236
21,19.724247619047617
22,20.1902
23,20.65615238095238
24,21.12210476190476
25,21.588057142857146
26,22.054009523809523
27,22.519961904761907
28,22.98591428571429
29,22.412838994708995
30,22.856066507936504
31,22.099713915343916
32,22.470507566137567
33,22.841301216931218
34,23.21209486772486
35,23.58288851851852
36,23.899219312169304
37,24.214298677248678
38,24.52937804232804
39,24.82986312169312
40,25.055271587301586
41,25.129010476190473
42,25.176682433862428
43,25.224354391534387
44,25.482539682539677
45,25.482539682539677
46,23.852749206349205
47,23.932749206349204
48,23.958730158730155
49,23.958730158730155
50,23.958730158730155
51,23.958730158730155
52,23.958730158730155
53,23.958730158730155
54,23.958730158730155
55,23.958730158730155
56,23.958730158730155
57,23.958730158730155
58,23.958730158730155
59,22.244444444444444
60,22.244444444444444
61,19.549206349206347
62,19.549206349206347
63,19.549206349206347
64,19.549206349206347
65,19.549206349206347
66,19.549206349206347
67,19.549206349206347
68,19.549206349206347
69,19.549206349206347
70,19.549206349206347
71,19.549206349206347
72,19.549206349206347
73,19.549206349206347
74,20.101587301587298
75,20.101587301587298
76,20.28571428571428
77,20.28571428571428
78,20.28571428571428
79,20.28571428571428
80,20.28571428571428
81,20.28571428571428
82,20.28571428571428
83,20.28571428571428
84,20.28571428571428
85,20.28571428571428
86,20.28571428571428
87,20.28571428571428
88,20.28571428571428
89,19.847619047619045
90,19.847619047619045
91,19.558730158730157
92,19.558730158730157
93,19.558730158730157
94,19.558730158730157
95,19.558730158730157
96,19.558730158730157
97,19.558730158730157
98,19.558730158730157
99,19.558730158730157
100,19.558730158730157
101,19.558730158730157
102,19.558730158730157
103,19.558730158730157
104,20.238095238095237
105,20.238095238095237
106,23.01904761904762
107,23.01904761904762
108,23.01904761904762
109,23.01904761904762
110,23.01904761904762
111,23.01904761904762
112,23.01904761904762
113,23.01904761904762
114,23.01904761904762
115,23.01904761904762
116,23.01904761904762
117,23.01904761904762
118,23.01904761904762
119,23.114285714285707
120,23.114285714285707
121,21.796825396825394
122,21.796825396825394
123,21.796825396825394
124,21.796825396825394
125,21.796825396825394
126,21.796825396825394
127,21.796825396825394
128,21.796825396825394
129,21.796825396825394
130,21.796825396825394
131,21.796825396825394
132,21.796825396825394
133,21.796825396825394
134,20.685714285714283
135,20.685714285714283
136,22.8031746031746
137,22.8031746031746
138,22.8031746031746
139,22.8031746031746
140,22.8031746031746
141,22.8031746031746
142,22.8031746031746
143,22.8031746031746
144,22.8031746031746
145,22.8031746031746
146,22.8031746031746
147,22.8031746031746
148,22.8031746031746
149,23.21587301587302
150,23.21587301587302
151,23.082539682539682
152,23.082539682539682
153,23.082539682539682
154,23.082539682539682
155,23.082539682539682
156,23.082539682539682
157,23.082539682539682
158,23.082539682539682
159,23.082539682539682
160,23.082539682539682
161,23.082539682539682
162,23.082539682539682
163,23.082539682539682
164,23.720634920634918
165,23.720634920634918
166,27.628571428571426
167,27.628571428571426
168,27.628571428571426
169,27.628571428571426
170,27.628571428571426
171,27.628571428571426
172,27.628571428571426
173,27.628571428571426
174,27.628571428571426
175,27.628571428571426
176,27.628571428571426
177,27.628571428571426
178,27.628571428571426
179,28.977777777777778
180,28.977777777777778
181,27.77142857142857
182,27.77142857142857
183,27.77142857142857
184,27.77142857142857
185,27.77142857142857
186,27.77142857142857
187,27.77142857142857
188,27.77142857142857
189,27.77142857142857
190,27.77142857142857
191,27.77142857142857
192,27.77142857142857
193,27.77142857142857
194,28.05079365079365
195,28.05079365079365
196,25.790476190476188
197,25.790476190476188
198,25.790476190476188
199,25.790476190476188
200,25.790476190476188
201,25.790476190476188
202,25.790476190476188
203,25.790476190476188
204,25.790476190476188
205,25.790476190476188
206,25.790476190476188
207,25.790476190476188
208,25.790476190476188
209,25.739682539682537
210,25.739682539682537
211,23.168253968253964
212,23.168253968253964
213,23.168253968253964
214,23.168253968253964
215,23.168253968253964
216,23.168253968253964
217,23.168253968253964
218,23.168253968253964
219,23.168253968253964
220,23.168253968253964
221,23.168253968253964
222,23.168253968253964
223,23.168253968253964
224,23.292063492063487
225,23.292063492063487
226,23.17460317460317
227,23.17460317460317
228,23.17460317460317
229,23.17460317460317
230,23.17460317460317
231,23.17460317460317
232,23.17460317460317
233,23.17460317460317
234,23.17460317460317
235,23.17460317460317
236,23.17460317460317
237,23.17460317460317
238,23.17460317460317
239,23.390476190476186
240,23.390476190476186
241,24.949206349206346
242,24.949206349206346
243,24.949206349206346
244,24.949206349206346
245,24.949206349206346
246,24.949206349206346
247,24.949206349206346
248,24.949206349206346
249,24.949206349206346
250,24.949206349206346
251,24.949206349206346
252,24.949206349206346
253,24.949206349206346
254,25.092063492063488
255,23.781021269841265
256,23.89229111111111
257,22.630712698412697
258,20.85113857142857
259,20.428678253968254
260,20.006217936507937
261,19.58375761904762
262,19.1612973015873
263,18.738836984126984
264,18.316376666666667
265,17.893916349206354
266,17.47145603174603
267,17.048995714285716
268,16.6265353968254
269,16.61535
270,16.18177857142857
271,14.664031296296296
