Row Index,Average
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,0.9809948212706833
17,0.9809948212706833
18,0.9809948212706833
19,0.9809948212706833
20,0.9809948212706833
21,0.9809948212706833
22,0.9809948212706833
23,0.9809948212706833
24,0.9809948212706833
25,0.9809948212706833
26,0.9809948212706833
27,0.9809948212706833
28,0.9809948212706833
29,0.9809948212706833
30,0.9809948212706833
31,0.9465432807756925
32,0.9465432807756925
33,0.9465432807756925
34,0.9465432807756925
35,0.9465432807756925
36,0.9465432807756925
37,0.9465432807756925
38,0.9465432807756925
39,0.9465432807756925
40,0.9465432807756925
41,0.9465432807756925
42,0.9465432807756925
43,0.9465432807756925
44,0.9465432807756925
45,0.9465432807756925
46,0.9239268294318456
47,0.9239268294318456
48,0.9239268294318456
49,0.9239268294318456
50,0.9239268294318456
51,0.9239268294318456
52,0.9239268294318456
53,0.9239268294318456
54,0.9239268294318456
55,0.9239268294318456
56,0.9239268294318456
57,0.9239268294318456
58,0.9239268294318456
59,0.9239268294318456
60,0.9239268294318456
61,0.8540068726770825
62,0.8540068726770825
63,0.8540068726770825
64,0.8540068726770825
65,0.8540068726770825
66,0.8540068726770825
67,0.8540068726770825
68,0.8540068726770825
69,0.8540068726770825
70,0.8540068726770825
71,0.8540068726770825
72,0.8540068726770825
73,0.8540068726770825
74,0.8540068726770825
75,0.8540068726770825
76,0.860951905987494
77,0.860951905987494
78,0.860951905987494
79,0.860951905987494
80,0.860951905987494
81,0.860951905987494
82,0.860951905987494
83,0.860951905987494
84,0.860951905987494
85,0.860951905987494
86,0.860951905987494
87,0.860951905987494
88,0.860951905987494
89,0.860951905987494
90,0.860951905987494
91,0.8318648781935032
92,0.8318648781935032
93,0.8318648781935032
94,0.8318648781935032
95,0.8318648781935032
96,0.8318648781935032
97,0.8318648781935032
98,0.8318648781935032
99,0.8318648781935032
100,0.8318648781935032
101,0.8318648781935032
102,0.8318648781935032
103,0.8318648781935032
104,0.8318648781935032
105,0.8318648781935032
106,0.8149759643489755
107,0.8149759643489755
108,0.8232497361849158
109,0.8232497361849158
110,0.8232497361849158
111,0.8232497361849158
112,0.8232497361849158
113,0.8232497361849158
114,0.8232497361849158
115,0.8232497361849158
116,0.8031038679742273
117,0.8031038679742273
118,0.8031038679742273
119,0.8031038679742273
120,0.8031038679742273
121,0.7877024036480318
122,0.7877024036480318
123,0.7877024036480318
124,0.7877024036480318
125,0.7877024036480318
126,0.7877024036480318
127,0.7877024036480318
128,0.7877024036480318
129,0.7877024036480318
130,0.7877024036480318
131,0.8005698005698005
132,0.8005698005698005
133,0.8005698005698005
134,0.8005698005698005
135,0.8005698005698005
136,0.8005698005698005
137,0.8005698005698005
138,0.8005698005698005
139,0.8005698005698005
140,0.8005698005698005
141,0.8005698005698005
142,0.8005698005698005
143,0.8005698005698005
144,0.8005698005698005
145,0.8005698005698005
